YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE
201802,122809,735783,2,3.0,ENE,JASPER,35.0966,-85.581
201802,122809,735783,3,4.0,SE,JASPER,35.0391,-85.58
201802,122809,735783,4,2.0,SW,JASPER,35.0595,-85.655
201804,123261,740673,1,1.78,SW,SEWANEE,35.18,-85.95
201805,125713,753947,1,1.02,SSE,BOLIVAR,35.2566,-88.9922
201805,125721,753968,1,2.72,SE,BRUNSWICK,35.2408,-89.7476
201805,125721,753968,2,3.77,ESE,BRUNSWICK,35.2443,-89.721
201805,125721,753969,1,0.0,N,NUTBUSH,35.7,-89.42
201805,125721,753969,2,1.54,E,NUTBUSH,35.6997,-89.3925
201805,125721,753971,1,3.62,SSE,BOLIVAR,35.2264,-88.9645
201805,125721,753971,2,4.0,SE,BOLIVAR,35.2291,-88.9499
201805,125721,753972,1,0.0,N,POCAHONTAS,35.05,-88.82
201805,125721,753972,2,2.07,E,POCAHONTAS,35.0527,-88.7836
201805,125721,753975,1,103.89,WSW,HOLLADAY,35.3784,-89.8982
201805,125721,753975,2,101.7,WSW,HOLLADAY,35.3728,-89.8543
201805,125713,753951,1,5.59,WNW,ROSE CREEK,35.2233,-88.7948
201805,125713,753951,2,4.64,WNW,ROSE CREEK,35.2256,-88.7761
201805,125741,754078,1,3.0,N,BARTLETT,35.2434,-89.88
201805,125741,754078,2,1.84,NNE,ELLENDALE,35.2551,-89.8189
201805,125741,754079,1,1.71,SSE,MADISON HALL,35.5474,-88.8675
201805,125741,754079,2,0.77,ESE,PERRY,35.5749,-88.7579
201805,125712,753946,1,0.04,W,TERRY,35.8999,-88.5707
201805,125712,753946,2,1.5,NNW,HOWLEY,35.8991,-88.5427
201812,133168,796723,1,1.34,SW,GADSDEN,35.768,-89.0189
201812,133168,796723,2,0.73,N,MASON GROVE,35.7804,-88.9677
201807,128921,773065,1,3.87,WSW,CLAYBROOK,35.6844,-88.7162
201807,128921,773065,2,1.46,E,LAWRENCE,35.6476,-88.7742
201807,128921,773066,1,0.51,WSW,WHITE STATION,35.1178,-89.9086
201807,128921,773066,2,0.98,W,WHITE STATION,35.1194,-89.9173
201805,124901,749258,1,0.69,S,CUMBERLAND SPGS,35.32,-86.3
201805,124901,749259,1,0.89,SW,RIDGEVILLE,35.26,-86.31
201805,124901,749260,1,1.32,WNW,BAKERTOWN,35.26,-86.35
201805,124901,749261,1,1.32,WSW,PLEASANT HILL,35.29,-86.34
201807,128997,773397,1,0.76,N,FOWLKES,35.981,-89.42
201807,128997,773397,2,2.04,SE,FOUR PTS,35.9636,-89.3697
201807,128921,773067,1,2.71,ENE,HUMBOLDT ARPT,35.8178,-88.8269
201807,128921,773067,2,2.23,ENE,HUMBOLDT ARPT,35.8128,-88.8335
201807,128921,773068,1,0.87,NE,MEMPHIS,35.1396,-90.0101
201807,128921,773068,2,2.37,N,NEW SOUTH MEMPHIS,35.1343,-90.0795
201807,128954,773277,1,0.97,NE,HOLLOW ROCK,36.0407,-88.2689
201807,128954,773277,2,0.0,N,HOLLOW ROCK,36.03,-88.28
201807,128954,773278,1,0.67,SE,HUMBOLDT,35.8136,-88.911
201807,128954,773278,2,1.0,S,HUMBOLDT,35.8055,-88.92
201807,128954,773279,1,1.2,SW,YOUNGS CROSSING,35.7184,-88.866
201807,128954,773279,2,1.88,SW,YOUNGS CROSSING,35.708,-88.8697
201803,124703,748437,2,2.82,E,PINE VIEW,35.734,-87.88
201803,124703,748437,3,2.82,W,BEARDSTOWN,35.7243,-87.87
201803,124703,748437,4,2.37,ESE,PINE VIEW,35.7171,-87.8908
201803,124703,748437,1,1.73,E,PINE VIEW,35.7282,-87.8992
201803,124703,748443,1,1.53,NE,HARDISON MILL,35.6343,-86.8092
201803,124703,748443,2,2.44,ESE,CHAPEL HILL,35.6165,-86.6598
201803,124703,748443,3,1.22,ENE,TALLEY,35.3751,-86.6792
201803,124703,748443,4,2.28,NNW,CORNERSVILLE,35.3995,-86.8679
201803,124703,748446,1,0.57,NE,SANDHILL,36.0352,-86.542
201803,124703,748446,2,2.24,ENE,MILTON,35.9455,-86.1648
201803,124703,748446,3,1.14,SE,HOOVERS GAP,35.659,-86.2649
201803,124703,748446,4,0.42,NNW,FOSTERVILLE,35.6553,-86.4238
201803,124703,748446,5,1.48,NNW,NEWTOWN,35.6983,-86.5437
201803,124703,748446,6,2.1,NW,GREENWOOD,35.725,-86.6914
201803,124703,748446,7,1.24,N,PLEASANT HILL,35.7876,-86.6039
201803,124703,748447,1,2.13,NW,ROVER,35.694,-86.6238
201803,124703,748447,2,1.67,ENE,DEASON,35.6075,-86.4017
201803,124703,748447,3,3.0,SE,BEECHWOOD,35.623,-86.2582
201803,124703,748447,4,2.14,SSE,NORMANDY,35.4237,-86.2599
201803,124703,748447,5,1.3,NNE,NEW HERMAN,35.3476,-86.4419
201803,124703,748447,6,1.85,NW,RICHMOND,35.3971,-86.6253
201803,124703,748438,1,4.16,ESE,BEARDSTOWN,35.7016,-87.7495
201803,124703,748438,2,4.34,ESE,BEARDSTOWN,35.7027,-87.7457
201803,124703,748438,3,4.92,ESE,BEARDSTOWN,35.6977,-87.7367
201803,124703,748438,4,4.78,ESE,BEARDSTOWN,35.6957,-87.7402
201803,124703,748441,1,4.16,NNW,WATER VLY,35.828,-87.1998
201803,124703,748441,2,0.52,ENE,LEES CORNER,35.7023,-86.8211
201803,124703,748441,3,1.57,ENE,BRYANT STATION,35.5325,-86.8767
201803,124703,748441,4,1.23,S,CAMPBELLS,35.4322,-87.0004
201803,124703,748441,5,1.38,W,SOUTHPORT,35.4683,-87.1243
201803,124703,748441,6,1.98,SSE,SANDY HOOK,35.4532,-87.2376
201803,124703,748441,7,1.3,WNW,HAMPSHIRE,35.605,-87.3224
201803,124703,748441,8,2.05,N,WILLIAMSPORT,35.7096,-87.2165
201803,124703,748442,1,3.9,W,YOKLEY,35.4183,-87.1892
201803,124703,748442,2,1.74,E,BIVENS,35.3972,-86.9392
201803,124703,748442,3,1.46,N,BRICK CHURCH,35.3011,-86.9201
201803,124703,748442,4,1.54,E,DIANA,35.284,-86.8432
201803,124703,748442,5,0.15,E,ARDMORE,34.9997,-86.8474
201803,124703,748442,6,2.83,WSW,MARBUTS,35.0079,-87.2121
201803,124703,748448,1,1.74,S,GOSSBURG,35.6448,-86.22
201803,124703,748448,2,1.1,NNW,SHADY GROVE,35.6333,-85.9908
201803,124703,748448,3,1.22,SSE,SAINVILLE,35.5051,-85.9084
201803,124703,748448,4,2.03,SSE,BETSY WILLIS,35.302,-85.9188
201803,124703,748448,5,2.43,S,ARNOLDS AFS,35.345,-86.0261
201803,124703,748448,6,2.86,SW,HICKERSON,35.3687,-86.1633
201803,124703,748448,7,1.37,SSW,TULLAHOMA,35.3512,-86.2376
201803,124703,748450,1,4.33,SW,LAMPLEY STORE,35.8545,-87.2031
201803,124703,748450,2,0.79,W,LIBERTY HILL,35.9798,-87.1841
201803,124703,748450,3,3.51,ENE,FERNVALE,35.9754,-87.0256
201803,124703,748450,4,4.53,N,FOREST HOME,36.0455,-86.9272
201803,124703,748450,5,2.34,ENE,NOLENSVILLE,35.9621,-86.641
201803,124703,748450,6,3.11,E,REEDS STORE,35.7206,-86.7145
201803,124703,748451,1,1.91,NNE,GRINDERS,35.8052,-87.4859
201803,124703,748451,2,2.03,NNW,CENTERVILLE,35.8073,-87.4833
201803,124703,748451,3,0.68,N,CENTERVILLE,35.7898,-87.4688
201803,124703,748451,4,0.66,NNW,CENTERVILLE,35.7893,-87.4726
201803,124703,748452,1,5.9,NNW,NEW HAVEN,35.3812,-87.5627
201803,124703,748452,2,3.01,NE,ALEXANDER SPGS,35.4075,-87.2386
201803,124703,748452,3,1.23,WSW,APPLETON,35.0163,-87.2513
201803,124703,748452,4,1.39,ESE,IRON CITY,35.0106,-87.5583
201803,124703,748454,1,1.43,SSW,NEWTON,35.7815,-85.2114
201803,124703,748454,2,1.58,N,CAMP NAKAWANA,36.0927,-85.1978
201803,124703,748454,3,4.33,ENE,WALDENSIA,35.9187,-84.7062
201803,124703,748454,4,1.44,E,BURKE,35.7723,-84.9946
201803,124703,748456,1,1.15,ENE,HILLSBORO,35.4273,-85.9616
201803,124703,748456,2,1.89,NE,HILLSBORO,35.4353,-85.9522
201803,124703,748456,3,1.94,ENE,HILLSBORO,35.4321,-85.9489
201803,124703,748456,4,1.6,E,HILLSBORO,35.4236,-85.952
201803,124703,748456,5,1.25,ENE,HILLSBORO,35.4248,-85.9587
201803,124703,748457,1,1.72,NNE,MARVIN CHAPEL,35.4929,-85.8578
201803,124703,748457,2,3.75,ENE,TARLTON,35.5155,-85.6061
201803,124703,748457,3,0.12,NNW,WHITE CITY,35.2516,-85.7209
201803,124703,748457,4,0.31,NW,PROVIDENCE,35.2828,-85.9042
201803,124703,748457,5,0.87,NW,ELKHEAD,35.3795,-85.8603
201803,124703,748655,1,1.53,SSE,FLATWOODS,35.2784,-87.344
201803,124703,748655,2,1.52,SSE,FLATWOODS,35.2793,-87.341
201803,124703,748655,3,1.33,NNW,LAWRENCEBURG,35.268,-87.3387
201803,124703,748655,4,0.96,NNW,LAWRENCEBURG,35.2619,-87.3387
201803,124703,748655,5,1.06,NW,LAWRENCEBURG,35.2619,-87.3417
201802,122809,735780,1,6.0,SW,CHATTANOOGA,34.9886,-85.355
201802,122809,735780,2,8.0,NNE,CHATTANOOGA,35.157,-85.2258
201802,122809,735780,3,12.0,ENE,CHATTANOOGA,35.1165,-85.0839
201802,122809,735780,4,11.0,ESE,CHATTANOOGA,34.9891,-85.1004
201803,124708,748185,1,2.35,SSE,STROUDSVILLE,36.4502,-87.0996
201803,124703,748455,1,0.46,SSE,PROSPECT,35.0235,-86.9979
201803,124703,748455,2,0.81,SE,PROSPECT,35.0225,-86.989
201803,124703,748455,3,2.81,SSW,POPLAR HILL,34.9908,-86.9832
201803,124703,748455,4,2.7,S,PROSPECT,34.9912,-86.9945
201803,124703,748459,1,4.84,NNW,PINE VIEW,35.7964,-87.9575
201803,124703,748459,2,1.4,NNE,LOBELVILLE,35.797,-87.7366
201803,124703,748459,3,3.67,ENE,CHESTNUT GROVE,35.6483,-87.7586
201803,124703,748459,4,7.03,ESE,SUGAR HILL,35.5146,-87.7028
201803,124703,748459,5,2.86,E,PETERS LNDG,35.4779,-87.9492
201803,124703,748459,6,0.24,NW,SPRING CREEK,35.6521,-88.0034
201803,124703,748458,1,0.54,WSW,MT OLIVE,35.8759,-86.4582
201803,124703,748458,2,1.81,ENE,MT OLIVE,35.8904,-86.4203
201803,124703,748458,3,1.28,E,DILLTON,35.8009,-86.3072
201803,124703,748458,4,1.08,NW,PLEASANT VIEW,35.7819,-86.3125
201803,124703,748460,1,1.17,W,LUNNS STORE,35.6796,-86.8008
201803,124703,748460,2,0.65,SSE,BEASLEY,35.6717,-86.6445
201803,124703,748460,3,1.81,E,BROWNS SHOP,35.3228,-86.688
201803,124703,748460,4,3.69,SW,CORNERSVILLE,35.3306,-86.8941
201803,124708,748186,1,5.57,ESE,PHIFERES,35.6462,-85.3553
201803,124709,748187,1,0.16,NW,BETHEL,35.0017,-87.0519
201803,124709,748188,1,1.09,WSW,ELKMONT SPGS,34.9931,-86.8973
201803,124709,748189,1,1.09,WSW,ELKMONT SPGS,34.9931,-86.8974
201803,124711,748428,1,1.18,WNW,DONELSON,36.1739,-86.6707
201802,122806,735723,1,1.0,N,SPEEDWELL,36.4645,-83.87
201802,122806,735723,2,0.0,N,HARROGATE,36.58,-83.65
201802,122806,735723,3,8.0,NE,TAZEWELL,36.5319,-83.4682
201802,122806,735723,4,4.0,SE,TAZEWELL,36.4091,-83.5191
201802,122806,735714,1,0.5,N,OAK RIDGE ARPT,36.0372,-84.3
201802,122806,735714,2,0.5,S,OAK RIDGE ARPT,36.0228,-84.3
201802,122806,735714,3,1.0,WSW,OAK RIDGE ARPT,36.0245,-84.3165
201802,122806,735714,4,1.0,WNW,OAK RIDGE ARPT,36.0355,-84.3165
201802,122806,735717,1,3.0,NE,SNEEDVILLE,36.5607,-83.1818
201802,122806,735717,2,3.0,ENE,SNEEDVILLE,36.5466,-83.1701
201802,122806,735717,3,1.0,S,SNEEDVILLE,36.5155,-83.22
201802,122806,735717,4,1.0,NW,SNEEDVILLE,36.5402,-83.2327
201802,122806,735719,2,8.0,NE,ONEIDA,36.5819,-84.4181
201802,122806,735719,1,8.0,NW,ONEIDA,36.5819,-84.6219
201802,122806,735719,3,12.0,SSE,ONEIDA,36.3395,-84.4374
201802,122806,735719,4,12.0,SSW,ONEIDA,36.3395,-84.6026
201802,122806,735724,1,2.0,S,JELLICO,36.5511,-84.15
201802,122806,735724,2,2.0,SW,JELLICO,36.5595,-84.1755
201802,122806,735724,3,0.5,N,JELLICO,36.5872,-84.15
201802,122806,735724,4,2.0,ENE,JELLICO,36.5911,-84.1167
201803,124711,748429,1,1.93,NW,TEMPLOW,36.4463,-86.2582
201803,124711,748429,2,5.02,NE,CATO,36.4216,-85.9866
201803,124711,748429,3,1.65,SE,PROVIDENCE,36.3105,-86.133
201803,124711,748429,4,0.8,NNE,ANTIOCH,36.3599,-86.2625
201803,124711,748430,1,1.18,SSE,LINDEN,35.6048,-87.8407
201805,125721,753967,1,3.1,N,LENOW,35.2245,-89.758
201805,125721,753967,2,3.65,NW,EADS,35.2335,-89.7199
201805,125741,754083,1,0.63,WSW,MALESUS,35.5451,-88.8393
201805,125741,754083,2,1.36,SSW,PERRY SWITCH,35.5531,-88.7922
201803,122704,735078,1,2.68,NE,CLAXTON,35.33,-84.62
201803,122704,735079,1,0.89,NE,EAST ETOWAH,35.33,-84.51
201803,122704,735080,1,0.89,NW,EAGLETON VLG,35.79,-83.94
201803,122704,735081,1,0.69,N,PIKEVILLE,35.61,-85.2
201803,122704,735082,1,0.89,SW,DUNLAP,35.37,-85.39
201803,122704,735083,1,1.12,W,UNION GROVE,35.5,-84.79
201803,122704,735084,1,0.0,N,HIGHLAND PARK,35.8,-84.27
201803,122704,735087,1,0.89,NW,EAST VIEW,35.34,-84.96
201803,122704,735088,1,0.56,W,STAKELY MILL,35.45,-84.36
201803,122704,735089,1,0.89,NE,SNEEDVILLE,36.54,-83.21
201803,122704,735090,1,1.32,WNW,JULIAN CHAPEL,35.23,-84.8
201803,122704,735085,1,1.8,WSW,SNEEDVILLE,36.52,-83.25
201803,122704,735086,1,0.0,N,ATHENS,35.45,-84.6
201805,125769,754294,1,1.61,NNE,VAN DYKE,36.2495,-88.3042
201805,125769,754294,2,2.12,NE,VAN DYKE,36.2519,-88.2934
201805,125769,754294,3,2.29,ENE,VAN DYKE,36.2423,-88.282
201805,125769,754294,4,1.23,ENE,VAN DYKE,36.239,-88.3008
201805,125713,753948,1,1.29,SE,BOLIVAR,35.2553,-88.986
201805,125713,753948,2,2.07,ESE,BOLIVAR,35.2534,-88.9695
201805,125770,754295,1,0.41,WSW,MIFFLIN,35.5475,-88.5867
201805,125770,754295,2,2.0,W,MIFFLIN,35.55,-88.6156
201805,125770,754296,1,3.79,ESE,PILLOWVILLE,36.1326,-88.6056
201803,122704,735093,1,1.49,NNW,STRIGGERSVILLE,36.45,-82.99
201803,122704,735094,1,1.13,E,BENTON,35.18,-84.65
201803,122704,735095,1,0.89,SE,ROCK SPGS,36.46,-82.54
201803,122704,735096,1,0.56,W,MOORESBURG,36.35,-83.23
201803,122704,735091,1,0.69,S,ALCOA,35.79,-83.98
201803,122704,735092,1,0.89,NW,ALUMWELL,36.49,-83.01
201803,122704,735099,1,1.32,ENE,PIGEON FORGE,35.79,-83.53
201803,122704,735100,1,0.89,NE,CHURCH HILL,36.53,-82.71
201803,122704,735101,1,1.78,NE,RUSSELLVILLE,36.27,-83.18
201803,122704,735102,1,0.89,SW,GRAY,36.41,-82.48
201803,122704,735097,1,0.56,E,LIMESTONE COVE,36.18,-82.26
201803,122704,735098,1,0.0,N,BAILEYTON,36.33,-82.83
201803,123525,740897,1,0.77,E,EAST ACRES,35.3299,-89.8364
201803,123525,740897,2,1.0,E,EAST ACRES,35.3296,-89.8323
201803,123525,740897,3,1.04,ESE,EAST ACRES,35.3241,-89.8331
201803,123525,740897,4,0.79,ESE,EAST ACRES,35.3238,-89.8382
201803,123525,740898,1,2.27,ESE,ROSEMARK,35.352,-89.7463
201803,123525,740898,2,2.69,ESE,ROSEMARK,35.3519,-89.7377
201803,123525,740898,3,2.7,ESE,ROSEMARK,35.3492,-89.7394
201803,123525,740898,4,2.36,SE,ROSEMARK,35.3482,-89.7477
201803,123525,744863,1,2.8,ENE,CHESTNUT BLUFF,35.8823,-89.2824
201803,123525,744863,2,2.4,NNE,QUINCY,35.8637,-89.07
201803,123525,744863,3,2.05,SW,COXVILLE,35.8079,-89.0444
201803,123525,744863,4,1.59,N,ELMORE,35.8229,-89.3329
201803,123525,744864,1,1.81,SW,ALLENS,35.631,-89.2223
201803,123525,744864,2,0.96,S,ALLENS,35.6362,-89.2024
201803,123525,744864,3,1.76,S,ALLENS,35.6246,-89.1996
201803,123525,744864,4,2.18,SSW,ALLENS,35.6209,-89.2149
201803,123525,744867,1,0.31,NE,ELBA,35.1235,-89.5766
201803,123525,744867,2,1.78,S,ROSSVILLE ARPT,35.0245,-89.5738
201803,123525,744867,3,3.19,S,MOSCOW,35.0246,-89.4303
201803,123525,744867,4,3.03,N,MOSCOW,35.1134,-89.4125
201803,122704,735103,1,0.56,E,CARNEGIE,36.32,-82.32
201803,123525,744874,1,3.57,E,CERRO GORDO,35.3024,-88.1168
201803,123525,744874,2,3.62,E,CERRO GORDO,35.3043,-88.116
201803,123525,744874,3,3.71,E,CERRO GORDO,35.3041,-88.1144
201803,123525,744874,4,3.76,E,CERRO GORDO,35.3039,-88.1134
201803,123525,744874,5,3.71,E,CERRO GORDO,35.3018,-88.1143
201803,123525,744877,1,1.25,WNW,HOLLY GROVE,35.537,-89.7705
201803,123525,744877,2,0.0,N,COVINGTON,35.57,-89.67
201803,123525,744877,3,1.68,WNW,TABERNACLE,35.5252,-89.6092
201803,123525,744877,4,1.57,NNW,GAINESVILLE,35.44,-89.6332
201803,123525,744877,5,1.79,SE,BEAVER,35.4816,-89.7976
201803,123525,744869,1,1.91,NNW,MIDDLEBURG,35.2243,-89.096
201803,123525,744869,2,2.26,N,VAN BUREN,35.1625,-89.0764
201803,123525,744869,3,3.27,WNW,HEBRON,35.1793,-88.9567
201803,123525,744869,4,3.69,SE,BOLIVAR,35.2354,-88.9501
201803,123525,744876,1,0.22,SSE,EASTVIEW,35.0769,-88.5491
201803,123525,744876,2,1.8,S,TULU,35.0441,-88.4035
201803,123525,744876,3,1.53,NNE,LEAPWOOD,35.3211,-88.4618
201803,123525,744876,4,3.55,NE,FORTY FORKS,35.3363,-88.5354
201803,123525,744875,1,1.0,W,LIFE,35.6225,-88.4975
201803,123525,744875,2,1.63,N,MIDDLE FORK,35.5532,-88.5052
201803,123525,744875,3,1.57,N,REAGAN,35.5424,-88.3543
201803,123525,744875,4,0.88,SSW,WARRENS BLUFF,35.6186,-88.3371
201803,122704,735112,1,1.84,N,COKER CREEK,35.2963,-84.3049
201803,122704,735112,2,2.07,NNE,COKER CREEK,35.2968,-84.2836
201803,122704,737604,1,1.84,S,ATHENS ARPT,35.3738,-84.5758
201803,122704,737604,2,1.85,S,ATHENS ARPT,35.3733,-84.569
201803,124772,748503,1,4.0,ESE,CADES COVE,35.5979,-83.7642
201803,124772,748503,2,3.0,SE,CADES COVE,35.5893,-83.7922
201803,124772,748503,3,3.0,SSW,CADES COVE,35.5799,-83.8504
201803,124772,748503,4,2.0,SW,CADES COVE,35.5995,-83.8552
201803,124772,748503,5,3.0,E,CADES COVE,35.62,-83.7766
201803,124772,748504,1,2.0,ENE,BLOCKHOUSE,35.7111,-83.8971
201803,124772,748504,2,3.0,E,BLOCKHOUSE,35.7,-83.8765
201803,124772,748504,3,3.0,SE,BLOCKHOUSE,35.6693,-83.8922
201803,124772,748504,4,1.0,E,BLOCKHOUSE,35.7,-83.9122
201805,124672,748020,1,2.18,NW,AWALT,35.27,-86.28
201803,123527,740904,1,4.03,ESE,BOLIVAR HARDEMAN ARP,35.2038,-88.9814
201803,123527,740904,2,3.2,W,HORNSBY,35.222,-88.9058
201803,123583,741241,1,3.49,N,GIBBS,36.4701,-89.008
201803,123583,741241,2,2.59,WNW,HARRIS,36.4594,-88.9952
201803,123583,741242,1,4.0,SW,MARTIN,36.3091,-88.9008
201803,123583,741242,2,3.14,NW,HILLSIDE,36.3018,-88.8703
201807,128921,773054,1,5.0,NE,BIG SANDY,36.2812,-88.0165
201807,128921,773054,2,3.24,NNE,BIG SANDY,36.2752,-88.0647
201807,128921,773058,1,0.9,ENE,OAK HILL,36.4354,-88.0853
201807,128921,773061,2,2.69,SW,TRENTON,35.957,-88.9689
201807,128921,773061,1,0.68,NE,TRENTON,35.9861,-88.9206
201811,131021,783806,1,0.69,N,HARRISON,35.13,-85.15
201811,131021,783807,1,1.32,WNW,EATON XRD,35.84,-84.32
201811,131021,783808,1,0.89,SW,FARRAGUT,35.87,-84.18
201811,131021,783809,1,0.0,N,MARYVILLE,35.75,-83.97
201811,131021,783810,1,2.37,WSW,POSTELLE,35.04,-84.46
201811,131021,783811,1,1.32,WSW,PITNER,35.87,-83.77
201811,131021,783812,1,0.0,N,NEW MARKET,36.1,-83.55
201811,131021,783813,1,0.0,N,TELLICO PLAINS,35.37,-84.3
201811,131021,783814,1,0.56,E,GREENEVILLE,36.17,-82.82
201811,131021,783815,1,0.56,W,ALUMWELL,36.48,-83.01
201807,128997,773399,1,0.84,N,LEEWOOD,35.1819,-89.9775
201807,128997,773399,2,0.91,SSE,NATIONAL CEMETERY,35.1685,-89.9422
201811,131021,783816,1,0.89,SW,JONESBORO,36.29,-82.48
201811,131021,783817,1,0.89,NW,SULLIVAN GARDENS,36.49,-82.61
201811,131021,783818,1,0.0,N,WEST KNOXVILLE,35.97,-83.95
201811,131021,783819,1,0.89,NE,DECATUR,35.53,-84.79
201811,131021,783820,1,0.89,NW,LUTTRELL,36.21,-83.74
201811,131021,783826,1,0.89,NE,LOVELL,35.91,-84.14
201811,131021,783828,1,0.0,N,GULF PARK,35.93,-84.08
201811,131021,783830,1,0.0,N,WEST KNOXVILLE,35.97,-83.95
201804,125198,750873,1,0.31,NNE,ADAMSVILLE,35.2342,-88.3981
201804,125198,750873,2,1.28,E,ADAMSVILLE,35.2319,-88.3774
201804,125198,750874,1,0.17,SSE,MADDOX,35.1678,-88.2186
201804,125198,750874,2,0.51,E,MADDOX,35.1687,-88.2112
201807,128997,773400,1,2.4,SE,SHELBY FARMS,35.1462,-89.8391
201807,128997,773400,2,2.65,W,CORDOVA,35.1445,-89.8264
201804,124843,749207,1,0.49,SSE,KNOB CREEK,35.8735,-89.5464
201804,124843,749207,2,0.96,E,NANKIPOO,35.8774,-89.4831
201804,124843,749208,1,0.46,SSW,PILLOWVILLE,36.1444,-88.6746
201804,124843,749208,2,1.9,E,GLEASON,36.2238,-88.5862
201804,124843,749209,1,1.02,SW,MEDON,35.4597,-88.8929
201804,124843,749209,2,2.29,SE,MEDON,35.4493,-88.8483
201804,124843,749212,1,0.68,SSW,LEXINGTON,35.6406,-88.4034
201804,124843,749212,2,0.64,SSW,LEXINGTON ARPT,35.6419,-88.3856
201807,128997,773401,1,3.0,SSE,FRAYSER,35.1799,-90.0297
201807,128997,773401,2,0.12,SE,LEEWOOD,35.169,-89.9784
201807,128997,773402,1,0.49,NNE,BINGHAMTON,35.1567,-89.9771
201807,128997,773402,2,0.7,SE,BERCLAIR,35.1422,-89.9121
201807,128997,773403,1,1.1,W,WHITE STATION,35.1228,-89.9192
201807,128997,773403,2,0.87,SE,WHITE STATION,35.112,-89.8882
201807,128921,773063,2,1.21,ESE,AULON,35.1255,-89.9593
201807,128921,773063,1,1.42,ESE,AULON,35.1258,-89.9553
201807,128921,773064,1,0.37,WNW,MEDINA,35.8022,-88.7761
201811,131021,784159,1,1.13,E,BENTON,35.18,-84.65
201804,123185,738590,1,0.89,SE,MORGANTOWN,35.49,-85.01
201804,123185,738591,1,0.56,W,FORDTOWN,36.37,-84.13
201804,123185,738592,1,0.56,E,ONEIDA,36.5,-84.51
201804,123185,738593,1,0.0,N,HIGHLAND PARK,35.8,-84.27
201804,123185,738594,1,3.55,SW,SAND LICK,36.36,-83.71
201804,123185,738595,1,1.68,E,ST CLAIR,35.73,-84.79
201804,123185,738596,1,0.89,NW,TAZEWELL,36.46,-83.58
201804,123185,738597,1,0.57,W,CHICKAMAUGA,35.07,-85.26
201804,123185,738598,1,1.31,WSW,MORRISTOWN,36.21,-83.3
201804,123185,738599,1,0.56,W,JEFFERSON ESTATES,36.15,-83.43
201804,123185,738600,1,0.56,W,JEFFERSON CITY,36.12,-83.49
201808,129864,777923,1,8.0,WNW,LEXINGTON,35.6943,-88.5317
201808,129864,777923,2,0.7,SSE,JUNO,35.6903,-88.5262
201804,123185,738601,1,0.0,N,ATHENS,35.45,-84.6
201804,123185,738602,1,2.78,W,PETTYJOHNS MILL,36.53,-82.5
201808,129871,777941,1,1.42,SSW,GERMANTOWN,35.0607,-89.8287
201808,129871,777941,2,1.37,S,GERMANTOWN,35.0602,-89.8227
201808,129871,777941,3,1.8,S,GERMANTOWN,35.0544,-89.8261
201808,129871,777941,4,1.73,SSW,GERMANTOWN,35.0569,-89.8317
201811,131021,783798,1,0.56,E,CAGLE,35.47,-85.46
201811,131021,783799,1,1.69,E,SULPHUR SPGS,35.17,-85.47
201811,131021,783800,1,1.38,S,RATHBURN,35.26,-85.17
201811,131021,783801,1,1.38,S,ANDREWS CHAPEL,35.36,-84.67
201811,131021,783802,1,0.0,N,ATHENS,35.45,-84.6
201811,131021,783803,1,3.36,E,BRADBURY,35.87,-84.34
201811,131021,783804,1,0.89,SW,ROBINSON MILL,35.71,-84.33
201811,131021,783805,1,1.82,WNW,UNION MC MINN,35.56,-84.6
201804,124773,748506,1,1.5,ENE,THOMAS BRIDGE,36.5083,-82.2451
201804,124773,748506,2,2.0,NNE,THOMAS BRIDGE,36.5267,-82.2562
201804,124773,748506,3,1.0,N,THOMAS BRIDGE,36.5145,-82.27
201804,124773,748506,4,0.5,NE,THOMAS BRIDGE,36.5051,-82.2636
201804,124940,749354,1,2.81,SE,WAVERLY,36.048,-87.7689
201804,124940,749355,1,0.86,NNE,CROSSROADS,35.0819,-87.7254
201804,124940,749355,2,1.24,NE,CROSSROADS,35.0846,-87.7171
201804,124940,749356,1,0.0,N,PINNACLE,36.35,-86.93
201804,124940,749357,1,2.38,NNW,OAK HILL,36.1315,-86.8373
201804,124940,749358,1,0.0,N,WHITE HOUSE,36.47,-86.66
201804,124940,754665,1,0.86,N,OAK HILL,36.1124,-86.8221
201804,124942,749367,1,1.43,WNW,MILLERSVILLE,36.3814,-86.7214
201804,124942,749367,2,1.47,S,CUMMINGS XRDS,36.4588,-86.5788
201804,124942,749367,3,0.63,SW,PEYTONA,36.3636,-86.5282
201804,124942,749367,4,1.56,W,ROCKLAND,36.3028,-86.6578
201804,124942,749369,1,1.31,WNW,COOPERTOWN,36.44,-86.97
201804,124942,749370,1,1.68,E,JAKESTOWN,35.83,-86.29
201804,124942,749372,3,1.86,NNE,WHITE HOUSE,36.4961,-86.6519
201804,124942,749372,4,1.69,N,WHITE HOUSE,36.4943,-86.6569
201804,124942,749372,1,1.31,NE,WHITE HOUSE,36.4842,-86.6444
201804,124942,749372,2,1.56,NE,WHITE HOUSE,36.4881,-86.6433
201804,124941,749359,1,1.92,ENE,VANDEVER,35.8405,-85.0483
201804,124941,749359,2,3.11,NE,LINARY,35.9068,-84.948
